ID,DOT_WEB_ID,CASE_NUMBER,CRASH_YEAR,COUNTY,MUNICIPALITY,CRASH_DATE,CRASH_DAY_OF_WEEK,CRASH_MONTH,CRASH_TIME,POLICE_DEPT_CODE,POLICE_DEPARTMENT,POLICE_STATION,TOTAL_KILLED,TOTAL_INCAPACITATED,TOTAL_INJURED,PEDESTRIANS_KILLED,PEDESTRIANS_INJURED,SEVERITY,INTERSECTION,ALCOHOL_INVOLVED,HAZMAT_INVOLVED,CRASH_TYPE,TOTAL_VEHICLES_INVOLVED,CRASH_LOCATION,LOCATION_DIRECTION,ROUTE,ROUTE_SUFFIX,SRI,MILEPOST,ROAD_SYSTEM,ROAD_CHARACTER,ROAD_SURFACE_TYPE,SURFACE_CONDITION,LIGHT_CONDITION,ENVIRONMENTAL_CONDITION,ROAD_DIVIDED_BY,TEMP_TRAFFIC_CONTROL_ZONE,DISTANCE_TO_CROSS_STREET,UNIT_OF_MEASUREMENT,DIRECTION_FROM_CROSS_STREET,CROSS_STREET_NAME,IS_RAMP,RAMP_TO_FROM_ROUTE_NAME,RAMP_TO_FROM_ROUTE_DIRECTION,POSTED_SPEED,POSTED_SPEED_CROSS_STREET,LATITUDE,LONGITUDE,CELL_PHONE_IN_USE,OTHER_PROPERTY_DAMAGE,REPORTING_BADGE_NO,X,Y,CRASH_NARRATIVE,MPO,TOTAL_PEDESTRIANS_INVOLVED,EPDO,DLN
4935882,2005110105-8750,May-50,2005,MERCER,East Windsor Township,7/1/2005 0:00,Friday,July,12/31/1899 22:21,1,EAST WINDSOR TWP,TRAFFIC SAFETY?,0,0,0,0,0,Property Damage,Not At Intersection,No,No,Pedalcyclist,1,ROUTE 571,NULL,571,,571,35.84,County,Straight and Level,Blacktop,Wet,Dark (Street Lights On/ continuous),Clear,None,None,200,Foot,East,ONE MILE ROAD,NULL,,NULL,45,,0,0,No,UNKNOWN DAMAGE TO THE BICYCLE,54,479399.391073,525676.484533,,DVRPC,0,PDO,5147908
4939216,2005110305-46247,05-46247,2005,MERCER,Hamilton Twp (Mercer Co),10/23/2005 0:00,Sunday,October,12/31/1899 17:18,1,HAMILTON,PATROL,0,0,0,0,0,Property Damage,Not At Intersection,No,No,Pedalcyclist,1,CORNELL AVE,NULL,,,11031276,0.153,Municipal,Straight and Level,Blacktop,Dry,Daylight,Clear,None,None,250,Foot,West,CHEWALLA BOULEVARD,NULL,,NULL,25,,0,0,No,NONE,417,432797.342934,509481.838769,,DVRPC,0,PDO,5251612
4938855,2005110305-39005,05-39005,2005,MERCER,Hamilton Twp (Mercer Co),9/8/2005 0:00,Thursday,September,12/31/1899 18:35,1,HAMILTON,,0,0,0,0,0,Property Damage,At Intersection,No,No,Pedalcyclist,1,KLOCKNER RD,NULL,,,11031976,4.03,Municipal,Straight and Grade,Blacktop,Dry,Daylight,Clear,None,None,10,At,East,SECRETARIO WAY,NULL,,NULL,35,,0,0,No,,365,444806.42,504248.36,,DVRPC,0,PDO,5206543
4938917,2005110305-40455,05-40455,2005,MERCER,Hamilton Twp (Mercer Co),9/17/2005 0:00,Saturday,September,12/31/1899 11:48,1,HAMILTON TWP,,0,0,0,0,0,Property Damage,At Intersection,No,No,Pedalcyclist,1,OLD YORK RD,NULL,,,11031997,2.12,Municipal,Straight and Level,Blacktop,Dry,Daylight,Clear,None,None,,At,NULL,SAWMILL ROAD,NULL,,NULL,40,,0,0,No,NONE,383,452498.271647,482959.926957,,DVRPC,0,PDO,5216862
4940089,200511032005-08580,2005-08580,2005,MERCER,Hamilton Twp (Mercer Co),10/21/2005 0:00,Friday,October,12/31/1899 18:15,5,TCNJ.P.D,,0,0,0,0,0,Property Damage,Not At Intersection,No,No,Pedalcyclist,1,METZCHE DRIVE EAST,NULL,,,,,State Park or Institution,Straight and Level,Blacktop,Wet,Dusk,Rain,None,None,2,Foot,South,C STREET,NULL,,NULL,25,,0,0,No,NONE,778,,,,DVRPC,0,PDO,5265507
4941888,2005110705029250,5029257,2005,MERCER,Lawrence Twp (Mercer Co),7/1/2005 0:00,Friday,July,12/31/1899 17:05,1,LAWRENCE TWP,05-029257,0,0,0,0,0,Property Damage,At Intersection,No,No,Pedalcyclist,1,ROUTE 583,NULL,583,,583,3.2,Municipal,Straight and Grade,Blacktop,Wet,Daylight,Rain,None,None,,At,West,CRESTHILL ROAD,NULL,,NULL,25,,0,0,No,NONE,192,430734.978686,525363.140229,,DVRPC,0,PDO,5177788
4946086,20051111187-05085086,187-05085086,2005,MERCER,Trenton City,7/6/2005 0:00,Wednesday,July,12/31/1899 15:12,1,TRENTON,PATROL,0,0,0,0,0,Property Damage,At Intersection,No,No,Pedalcyclist,1,NORTH CLINTON AVE,NULL,,,11031969,4.23,Municipal,Straight and Level,Blacktop,Dry,Daylight,Clear,None,None,,At,NULL,PERRINE AVENUE,NULL,,NULL,25,,0,0,No,,224,421897.972305,508104.016383,,DVRPC,0,PDO,5150033
4947906,2.00511113600517E+018,36005179272,2005,MERCER,Trenton City,12/26/2005 0:00,Monday,December,12/31/1899 13:52,1,TRENTON,PATROL,0,0,0,0,0,Property Damage,At Intersection,No,No,Pedalcyclist,1,MELROSE AVE,NULL,,,11111099,0.41,Municipal,Straight and Level,Concrete,Dry,Daylight,NULL,None,None,,At,NULL,CR 606,NULL,,NULL,25,,0,0,No,,***,425758.210011,504568.800142,,DVRPC,0,PDO,5303547
4945027,20051111091-05040002,091-05040002,2005,MERCER,Trenton City,4/1/2005 0:00,Friday,April,12/31/1899 17:30,,TRENTON,PATROL,0,0,0,0,0,Property Damage,At Intersection,No,No,Pedalcyclist,1,QUINTON AVE,NULL,,,,,Municipal,Straight and Level,Blacktop,Dry,Daylight,Clear,NULL,None,5,At,South,RT 33,NULL,,NULL,25,,0,0,No,,***,,,,DVRPC,0,PDO,5066612
4947836,20051111353-05175245,353-05175245,2005,MERCER,Trenton City,12/19/2005 0:00,Monday,December,12/31/1899 12:45,1,TRENTON,PATROL B-53,0,0,0,0,0,Property Damage,Not At Intersection,No,No,Pedalcyclist,1,ENTERPRISE AVE,NULL,,,11031419,,Municipal,Straight and Level,Blacktop,Dry,Daylight,Clear,NULL,NULL,,NULL,NULL,,NULL,,NULL,25,,0,0,No,,153,,,,DVRPC,0,PDO,5294530
4946217,20051111199-05-091164,199-05-091164,2005,MERCER,Trenton City,7/18/2005 0:00,Monday,July,12/31/1899 14:50,1,TRENTON,PATROL,0,0,0,0,0,Property Damage,Not At Intersection,No,No,Pedalcyclist,1,WEST STATE ST,NULL,,,11111552,,Municipal,Straight and Level,Blacktop,Dry,Daylight,Clear,None,None,,NULL,NULL,,NULL,,NULL,,,0,0,No,,***,,,,DVRPC,0,PDO,5152962
4947195,20051111297-05144649,297-05144649,2005,MERCER,Trenton City,10/24/2005 0:00,Monday,October,12/31/1899 12:15,1,CITY OF TRENTON,PATROL,0,0,0,0,0,Property Damage,At Intersection,No,No,Pedalcyclist,1,SOUTHARD ST,NULL,,,11111558,0.11,Municipal,Straight and Level,Blacktop,Dry,Daylight,Clear,None,None,,At,NULL,ESCHER STREET,NULL,,NULL,25,,0,0,No,,***,420783.11,507674.89,,DVRPC,0,PDO,5243677
4947145,20051111292-05142303,292-05142303,2005,MERCER,Trenton City,10/19/2005 0:00,Wednesday,October,12/31/1899 20:08,1,TRENTON,PATROL,0,0,0,0,0,Property Damage,Not At Intersection,No,No,Pedalcyclist,1,1200 GREENWOOD AVE,NULL,,,,,Private Property,NULL,Blacktop,Dry,Dark (Street Lights On/ continuous),Clear,NULL,None,,NULL,NULL,C V S PHARMACY,NULL,,NULL,15,,0,0,No,,***,,,,DVRPC,0,PDO,5257145
4944718,20051111062-05027-286,062-05027-286,2005,MERCER,Trenton City,3/3/2005 0:00,Thursday,March,12/31/1899 15:00,1,TRENTON,PATROL,0,0,0,0,0,Property Damage,Not At Intersection,No,No,Pedalcyclist,1,NEW YORK AVE,NULL,,,11111545,0.27,Municipal,Straight and Level,Blacktop,Dry,Daylight,Clear,None,None,150,Foot,West,CR 622,NULL,,NULL,25,,0,0,No,,***,423183.76853,511237.197101,,DVRPC,0,PDO,5039062
4945166,2.00511111030504E+018,10305045205,2005,MERCER,Trenton City,4/13/2005 0:00,Wednesday,April,12/31/1899 10:15,1,TRENTON,PATROL,0,0,0,0,0,Property Damage,At Intersection,No,No,Pedalcyclist,1,S CLINTON AVE,NULL,,,11031969,3.27,Municipal,Straight and Level,Blacktop,Dry,Daylight,Clear,None,None,30,At,North,PEARL STREET,NULL,,NULL,25,,0,0,No,,408,421127.7543,503307.365615,,DVRPC,0,PDO,5074667
4947306,20051111304-05148438,304-05148438,2005,MERCER,Trenton City,10/31/2005 0:00,Monday,October,12/31/1899 14:45,1,CITY OF TRENTON,PATROL,0,0,0,0,0,Property Damage,At Intersection,No,No,Pedalcyclist,1,NJ 33,NULL,33,,33,0.18,County,Straight and Level,Blacktop,Dry,Daylight,Clear,Curbed Median,None,,At,NULL,SOUTH CLINTON AVEENUE,NULL,,NULL,25,,0,0,No,,***,420999.23,504007.72,,DVRPC,0,PDO,5248753
4946646,20051111241-05114936,241-05114936,2005,MERCER,Trenton City,8/29/2005 0:00,Monday,August,12/31/1899 9:11,1,TRENTON,PATROL,0,0,0,0,0,Property Damage,At Intersection,No,No,Pedalcyclist,1,US 206,NULL,206,,206,43.84,Municipal,Straight and Level,Blacktop,Dry,Daylight,Clear,None,None,,At,NULL,VINE STREET,NULL,,NULL,25,,0,0,No,,446,420718.242791,509348.228123,,DVRPC,0,PDO,5209444
6812210,2006110106-9707,Jun-07,2006,MERCER,East Windsor Township,7/24/2006 0:00,Monday,July,12/31/1899 17:00,,EAST WINDSOR,UNIFORM SERVIC?,0,0,0,0,0,Property Damage,Not At Intersection,No,No,Pedalcyclist,1,ROUTE 539,NULL,539,,539,50.41,County,Straight and Level,Blacktop,Dry,Daylight,Clear,Painted Median,None,100,Foot,North,CONOVER ROAD,NULL,,NULL,50,40,40.24817,74.52946,No,NONE REPORTED,59,483828.67,515119.01,,DVRPC,0,PDO,6169935
6811853,2006110106-16926,06-16926,2006,MERCER,East Windsor Township,12/22/2006 0:00,Friday,December,12/31/1899 13:32,1,EAST WINDSOR,UNIFORM SERVIC?,0,0,0,0,0,Property Damage,Not At Intersection,No,No,Pedalcyclist,1,SUPERFRESH PARKING LOT,NULL,,,,,Private Property,Straight and Level,Blacktop,Wet,Daylight,Rain,None,None,50,Foot,West,ROUTE 130,NULL,,NULL,15,45,0,0,No,NONE,80,,,,DVRPC,0,PDO,6275650
6812706,20061102I-2006-016751,I-2006-016751,2006,MERCER,Ewing Township,7/5/2006 0:00,Wednesday,July,12/31/1899 20:51,1,EWING POLICE DEPT.,SQUAD3,0,0,0,0,0,Property Damage,Not At Intersection,No,No,Pedalcyclist,1,MERCER COUNTY 622,NULL,622,,11000622,5.56,County,Straight and Level,Blacktop,Dry,Dark (Street Lights On/ continuous),Clear,Curbed Median,None,25,Foot,West,RT 31,NULL,,NULL,40,35,40.24986,74.77561,No,NONE,123,415158.09,516058.12,,DVRPC,0,PDO,6146204
6814534,2006110306-28139,06-28139,2006,MERCER,Hamilton Twp (Mercer Co),6/27/2006 0:00,Tuesday,June,12/31/1899 16:19,1,HAMILTON,,0,0,0,0,0,Property Damage,Not At Intersection,No,No,Pedalcyclist,1,NEW CEDAR LANE,South,,,11031328,0.07,Municipal,Straight and Level,Blacktop,Dry,Daylight,Clear,None,None,25,Foot,North,LAFAYETTE AVE,NULL,,NULL,25,25,0,0,No,NONE,381,426746.009872,497537.950031,,DVRPC,0,PDO,6166779
6816193,2006110306-9356,Jun-56,2006,MERCER,Hamilton Twp (Mercer Co),2/28/2006 0:00,Tuesday,February,12/31/1899 16:11,1,HAMILTON TOWNSHIP,,0,0,0,0,0,Property Damage,At Intersection,No,No,Pedalcyclist,1,NORWAY AVENUE,South,,,11031410,0.65,Municipal,Straight and Level,Blacktop,Dry,Daylight,Clear,None,None,,At,NULL,WALNUT AVE,NULL,,NULL,25,25,0,0,No,,322,427632.751442,508687.946254,,DVRPC,0,PDO,6037700
6814524,2006110306-27961,06-27961,2006,MERCER,Hamilton Twp (Mercer Co),6/26/2006 0:00,Monday,June,12/31/1899 16:48,1,HAMILTON,,0,0,0,0,0,Property Damage,Not At Intersection,No,No,Pedalcyclist,1,JOHNSTON AVENUE,NULL,,,11031388,0.45,Municipal,Straight and Level,Blacktop,Dry,Daylight,Overcast,None,None,50,Foot,West,GREENWOOD AVE,NULL,,NULL,25,35,0,0,No,NONE,353,428409.870062,508153.939953,,DVRPC,0,PDO,6125112
6815996,2006110306-56943,06-56943,2006,MERCER,Hamilton Twp (Mercer Co),12/28/2006 0:00,Thursday,December,12/31/1899 18:15,1,HAMILTON,,0,0,0,0,0,Property Damage,At Intersection,No,No,Pedalcyclist,2,US 206,NULL,206,,206,39.14,Municipal,Straight and Level,Blacktop,Dry,Dark (Street Lights On/ continuous),Clear,Barrier Median,None,,At,NULL,HOMESTEAD AVENUE,NULL,,NULL,35,25,40.19014,74.70939,No,,363,433750.845103,494180.343422,,DVRPC,0,PDO,6299854
6814102,2006110306-20637,06-20637,2006,MERCER,Hamilton Twp (Mercer Co),5/12/2006 0:00,Friday,May,12/31/1899 15:58,1,HAMILTON,,0,0,0,0,0,Property Damage,At Intersection,No,No,Pedalcyclist,1,HUTCHINSON AVENUE,NULL,,,11031446,0.11,Municipal,Straight and Level,Blacktop,Dry,Daylight,Clear,None,NULL,,At,NULL,E. FRANKLIN AVE,NULL,,NULL,25,25,0,0,No,NONE,387,426290.261296,501101.47252,,DVRPC,0,PDO,6092842
6818278,2006110706-058636,06-058636,2006,MERCER,Lawrence Twp (Mercer Co),12/23/2006 0:00,Saturday,December,12/31/1899 13:42,1,LAWRENCE,,0,0,0,0,0,Property Damage,At Intersection,No,No,Pedalcyclist,1,US 1 BUSINESS,NULL,1,B,00000001B,0.48,State Highway,Straight and Level,Blacktop,Wet,Daylight,Overcast,Barrier Median,None,,At,NULL,PEAR STREET,NULL,,NULL,55,25,40.24565,74.74168,No,NONE,176,424496.62,514172.7,,DVRPC,0,PDO,6302282
6822412,20061111277-06161334,277-06161334,2006,MERCER,Trenton City,10/4/2006 0:00,Wednesday,October,12/31/1899 9:20,1,TRENTON P.D,327,0,0,0,0,0,Property Damage,Not At Intersection,No,No,Pedalcyclist,1,CHAMBERS ST,NULL,,,,,Private Property,Straight and Level,Blacktop,Dry,Daylight,Clear,None,None,25,Foot,South,GREENWOOD AVE,NULL,,NULL,25,25,0,0,No,,408,,,,DVRPC,0,PDO,6210267
6820413,2006111106-23626,06-23626,2006,MERCER,Trenton City,5/31/2006 0:00,Wednesday,May,12/31/1899 16:13,1,HAMILTON,,0,0,0,0,0,Property Damage,Not At Intersection,No,No,Pedalcyclist,1,US 206,NULL,206,,206,40.79,Municipal,Curve and Grade,Blacktop,Dry,Daylight,Clear,None,None,200,Foot,West,LAKESIDE BLVD,NULL,,NULL,40,25,40.20156,74.73714,No,,363,426088.251591,498323.987389,,DVRPC,0,PDO,6166799
6821814,20061111207-06116895,207-06116895,2006,MERCER,Trenton City,7/26/2006 0:00,Wednesday,July,12/31/1899 15:56,1,TRENTON,EAST DIST,0,0,0,0,0,Property Damage,At Intersection,No,No,Pedalcyclist,1,MERCER COUNTY 606,NULL,606,,11000606,0.9,County,Straight and Level,Blacktop,Dry,Daylight,Clear,Painted Median,None,,At,NULL,CR 626,NULL,,NULL,,,40.21706,74.74285,No,,350,424309.501697,504075.033595,,DVRPC,0,PDO,6153311
6821219,20061111144-06078924,144-06078924,2006,MERCER,Trenton City,5/24/2006 0:00,Wednesday,May,12/31/1899 9:30,1,TRENTON,PATROL,0,0,0,0,0,Property Damage,Not At Intersection,No,No,Pedalcyclist,1,THIRD ST,North,,,11111324,0.005,Municipal,Straight and Level,Blacktop,Dry,Dark (Street Lights On/ continuous),Clear,Barrier Median,None,25,Foot,North,CASS STREET,NULL,,NULL,25,25,0,0,No,0,602,420750.671928,499965.793994,,DVRPC,0,PDO,6100772
6821152,2.00611111360607E+018,13606074963,2006,MERCER,Trenton City,5/16/2006 0:00,Tuesday,May,12/31/1899 17:35,1,TRENTON,PATROL,0,0,0,0,0,Property Damage,Not At Intersection,No,No,Pedalcyclist,1,US 206,NULL,206,,206,42.84,Municipal,Straight and Level,Blacktop,Dry,Daylight,Clear,None,None,100,Foot,North,E. STATE ST,NULL,,NULL,25,25,40.22104,74.76425,No,NONE,107,418347.218163,505214.552956,,DVRPC,0,PDO,6092821
6821384,20061111160-06-088671,160-06-088671,2006,MERCER,Trenton City,6/9/2006 0:00,Friday,June,12/31/1899 19:30,1,TRENTON,PATROL,0,0,0,0,0,Property Damage,At Intersection,No,No,Pedalcyclist,1,S CLINTON AVE,NULL,,,11031969,3.1,Municipal,Straight and Level,Blacktop,Dry,Dusk,Clear,None,None,,At,NULL,BUTLER STREET,NULL,,NULL,25,,40.21256,74.75338,No,TO DRIVER #1 AND ITS OWNER.,166,421365.01,502440.54,,DVRPC,0,PDO,6116802
6823198,20061111361-06191312,361-06191312,2006,MERCER,Trenton City,11/17/2006 0:00,Friday,November,12/31/1899 17:12,1,TRENTON,EAST,0,0,0,0,0,Property Damage,At Intersection,No,No,Pedalcyclist,1,WALNUT AVE,NULL,,,11031387,0.41,Municipal,Straight and Level,Blacktop,Dry,Dusk,Clear,None,Incident Zone,,At,East,CR 622,NULL,,NULL,25,25,0,0,No,,492,425737.886424,507250.262113,,DVRPC,0,PDO,6255520
6824002,20061112D010200602061A,D010200602061A,2006,MERCER,Washington Twp  (Mercer Co),10/20/2006 0:00,Friday,October,12/31/1899 8:53,2,STATE POLICE,CRANBURY,0,0,0,0,0,Property Damage,Not At Intersection,No,No,Pedalcyclist,1,I-95  N.J. TURNPIKE,East,95,,95,14.75,State/Interstate Authority,Curve and Level,Blacktop,Wet,Daylight,Rain,Grass Median,None,,NULL,NULL,,To,I-195,East Bound,,,40.1888,74.60883,No,,630,461765.559568,493738.510513,,DVRPC,0,PDO,6240807
7113027,20071102I-2007-027938,I-2007-027938,2007,MERCER,Ewing Township,11/10/2007 0:00,Saturday,November,12/31/1899 17:44,1,EWING POLICE,SQUAD 1,0,0,0,0,0,Property Damage,Not At Intersection,Yes,No,Pedalcyclist,1,MERCER COUNTY 634,NULL,634,,11000634,,County,Straight and Level,Blacktop,Dry,Dark (Street Lights On/ continuous),Clear,None,None,75,Foot,NULL,FARRELL AVE,NULL,,NULL,40,25,0,0,No,,165,,,,DVRPC,0,PDO,7267067
7113422,2007110307-1505,07-1505,2007,MERCER,Hamilton Twp (Mercer Co),1/10/2007 0:00,Wednesday,January,12/31/1899 17:51,1,HAMILTON,,0,0,0,0,0,Property Damage,Not At Intersection,No,No,Pedalcyclist,1,ROUTE 533,NULL,533,,533,3.22,County,Straight and Level,Blacktop,Dry,Dark (Street Lights On/ continuous),Clear,None,None,250,Foot,South,EATON AVE,NULL,,NULL,,25,40.23246,74.68723,No,,363,439852.44,509626.02,,DVRPC,0,PDO,7034396
7113344,2007110307-13206,07-13206,2007,MERCER,Hamilton Twp (Mercer Co),3/27/2007 0:00,Tuesday,March,12/31/1899 17:20,1,HAMILTON,HAMILTON,0,0,0,0,0,Property Damage,At Intersection,No,No,Pedalcyclist,1,NEW CEDAR LANE,NULL,,,11031327,0.05,Municipal,Straight and Level,Blacktop,Dry,Daylight,Clear,None,NULL,,At,NULL,MCCLELLAN AVE,NULL,,NULL,25,25,0,0,No,NONE,209,426728.489367,496969.342591,,DVRPC,0,PDO,7102788
7114567,2007110307-38759,07-38759,2007,MERCER,Hamilton Twp (Mercer Co),9/5/2007 0:00,Wednesday,September,12/31/1899 19:13,1,HAMILTON,,0,0,0,0,0,Property Damage,Not At Intersection,No,No,Pedalcyclist,1,LANGHAM WAY,NULL,,,11031621,0,Municipal,Straight and Level,Blacktop,Dry,Dark (Street Lights On/ continuous),Clear,None,None,30,Foot,West,FALMOUTH RD,NULL,,NULL,25,25,0,0,No,NONE,381,441586.429995,493953.219995,,DVRPC,0,PDO,7208117
7115826,2007110307-?31696,07-?31696,2007,MERCER,Hamilton Twp (Mercer Co),7/20/2007 0:00,Friday,July,12/31/1899 22:20,1,HAMILTON,,0,0,0,0,0,Property Damage,At Intersection,No,No,Pedalcyclist,1,E PARK AVE,NULL,,,11031983,,Municipal,Straight and Level,Blacktop,Dry,Dark (Street Lights On/ continuous),Clear,None,None,,At,NULL,GENESEE ST.,NULL,,NULL,25,25,0,0,No,,?,,,,DVRPC,0,PDO,7177083
7114065,2007110307-27953,07-27953,2007,MERCER,Hamilton Twp (Mercer Co),6/27/2007 0:00,Wednesday,June,12/31/1899 16:43,1,HAMILTON,,0,0,0,0,0,Property Damage,Not At Intersection,Yes,No,Pedalcyclist,1,GROPP AVENUE,NULL,,,11031541,0.11,Municipal,Straight and Level,Blacktop,Dry,Daylight,Clear,None,None,30,Foot,North,SHARPS LANE,NULL,,NULL,25,25,0,0,No,,1,437810.909941,496778.03423,,DVRPC,0,PDO,7168929
7115583,2007110307-5767,Jul-67,2007,MERCER,Hamilton Twp (Mercer Co),2/7/2007 0:00,Wednesday,February,12/31/1899 22:48,1,HAMILTON,,0,0,0,0,0,Property Damage,Not At Intersection,No,No,Pedalcyclist,1,HANCOURT DR,North,,,,,Municipal,Straight and Level,Blacktop,Dry,Dark (Street Lights On/ continuous),Clear,None,None,5,Foot,South,RT 206,NULL,,NULL,25,40,0,0,No,NONE,381,,,,DVRPC,0,PDO,7011329
7114060,2007110307-27923,07-27923,2007,MERCER,Hamilton Twp (Mercer Co),6/27/2007 0:00,Wednesday,June,12/31/1899 13:50,1,HAMILTON,,0,0,0,0,0,Property Damage,Not At Intersection,No,No,Pedalcyclist,1,MERCER COUNTY 618,NULL,618,,11000618,1.29,County,Straight and Level,Blacktop,Dry,Daylight,Clear,None,None,1000,Foot,West,M? ST,NULL,,NULL,55,25,40.23093,74.66474,No,NONE,381,446124.127299,509079.295068,,DVRPC,0,PDO,7163566
7116893,20071106HT2007-012595,HT2007-012595,2007,MERCER,Hopewell Twp (Mercer Co),6/18/2007 0:00,Monday,June,12/31/1899 8:44,1,HOPEWELL,51 NORTH,0,0,0,0,0,Property Damage,At Intersection,No,No,Pedalcyclist,1,STONY BROOK ROAD,South,,,11061031,0.53,Municipal,Curve and Level,Blacktop,Dry,Daylight,Clear,None,None,,At,NULL,MINE ROAD,NULL,,NULL,40,,0,0,No,,40,410315.240009,561348.653942,,DVRPC,0,PDO,7139984
7117036,20071106HT2007-019205,HT2007-019205,2007,MERCER,Hopewell Twp (Mercer Co),9/12/2007 0:00,Wednesday,September,12/31/1899 17:07,1,HOPEWELL,51 NORTH,0,0,0,0,0,Property Damage,At Intersection,No,No,Pedalcyclist,1,PENNINGTON-TITUSVILLE RD,West,,,11061023,0.15,Municipal,Straight and Level,Blacktop,Dry,Daylight,Clear,None,None,,At,North,DUBLIN RD,NULL,,NULL,25,25,40.32687,74.80304,No,,29,407637.674705,544125.515259,,DVRPC,0,PDO,7190921
7117690,2007110707-027635,07-027635,2007,MERCER,Lawrence Twp (Mercer Co),6/23/2007 0:00,Saturday,June,12/31/1899 2:41,1,LAWRENCE TWP,,0,0,0,0,0,Property Damage,Not At Intersection,No,No,Pedalcyclist,1,MERCER COUNTY 613,West,613,,11000613,0,County,Straight and Level,Blacktop,Dry,Dark (No Street Lights),Clear,None,None,75,Foot,West,PRINCETON AVE.,NULL,,NULL,40,25,40.24188,74.75072,No,,195,422137.69,513121.96,,DVRPC,0,PDO,7178579
7118885,2007110907-14140,07-14140,2007,MERCER,Princeton Borough,8/6/2007 0:00,Monday,August,12/31/1899 15:05,1,PRINCETON BOROUGH,,0,0,0,0,0,Property Damage,At Intersection,No,No,Pedalcyclist,1,WITHERSPOON ST,NULL,,,11091241,0.11,Municipal,Straight and Level,Blacktop,Dry,Daylight,Clear,None,None,,At,NULL,HULFISH ST,NULL,,NULL,25,25,40.35117,74.66041,No,NONE,142,447418.6,552876.56,,DVRPC,0,PDO,7168067
7122730,2.00711113160721E+018,31607214403,2007,MERCER,Trenton City,11/12/2007 0:00,Monday,November,12/31/1899 11:05,1,TRENTON,PATROL SOUTH,0,0,0,0,0,Property Damage,At Intersection,No,No,Pedalcyclist,1,GRAND ST,South,,,11111534,0.52,Municipal,Straight and Level,Blacktop,Dry,Daylight,Clear,None,None,,At,NULL,LIBERTY ST.,NULL,,NULL,25,,40.20256,74.74357,No,,166,424093.41,498794.41,,DVRPC,0,PDO,7253878
7122237,20071111257-07176345,257-07176345,2007,MERCER,Trenton City,9/14/2007 0:00,Friday,September,12/31/1899 12:34,1,TRENTON,NORTH,0,0,0,0,0,Property Damage,At Intersection,No,No,Pedalcyclist,1,PERRY ST,West,,,11111556,0.32,Municipal,Straight and Level,Blacktop,Dry,Daylight,Clear,None,None,,At,NULL,ALLEN ST,NULL,,NULL,25,25,40.22404,74.75964,No,,464,419627.8,506631.22,,DVRPC,0,PDO,7197699
7119743,20071111018-07012487,018-07012487,2007,MERCER,Trenton City,1/18/2007 0:00,Thursday,January,12/31/1899 15:05,1,TRENTON,NORTH,0,0,0,0,0,Property Damage,Not At Intersection,No,No,Pedalcyclist,1,LINCOLN AVE,East,,,11000626,0.095,Municipal,Straight and Grade,Blacktop,Wet,Daylight,Snow,None,None,25,Foot,West,EAST STATE STREET,NULL,,NULL,25,,0,0,No,,464,422910.586915,506386.833862,,DVRPC,0,PDO,7000582
7121361,20071111171-07120386,171-07120386,2007,MERCER,Trenton City,6/20/2007 0:00,Wednesday,June,12/31/1899 18:46,1,TRENTON,METRO,0,0,0,0,0,Property Damage,At Intersection,No,No,Pedalcyclist,1,NJ 33,NULL,33,,33,,County,Straight and Level,Blacktop,Dry,Daylight,Clear,None,None,,At,NULL,CONOVERS ALLEY,NULL,,NULL,25,15,0,0,No,,131,,,,DVRPC,0,PDO,7139971
7124113,2007111307-12349,07-12349,2007,MERCER,West Windsor Township,5/2/2007 0:00,Wednesday,May,12/31/1899 19:10,1,WEST WINDSOR TOWNSHIP,07-12349,0,0,0,0,0,Property Damage,Not At Intersection,No,No,Pedalcyclist,1,WALLACE ROAD,East,,,11131419,0.31,Municipal,Straight and Level,Blacktop,Dry,Daylight,Clear,Painted Median,Construction Zone,50,Foot,West,SCOTT AVE,NULL,,NULL,25,25,0,0,No,,579,457549.6942,539601.128416,,DVRPC,0,PDO,7123609
7419938,2008110108-16030,08-16030,2008,MERCER,East Windsor Township,12/5/2008 0:00,Friday,December,12/31/1899 19:58,1,EAST WINDSOR,UNIFORM SERVIC?,0,0,0,0,0,Property Damage,At Intersection,No,No,Pedalcyclist,1,NORTH MAIN STREET,NULL,,,,,Municipal,Straight and Level,Blacktop,Wet,Dark (Street Lights On/ continuous),Rain,None,None,,At,NULL,TOWN CENTER ROAD,NULL,,NULL,,35,0,0,No,BICYCLE (LISTED ABOVE) HEAVILY DAMAGED,62,,,,DVRPC,0,PDO,8279363
7421940,2008110308-1617,08-1617,2008,MERCER,Hamilton Twp (Mercer Co),1/11/2008 0:00,Friday,January,12/31/1899 17:56,1,HAMILTON,,0,0,0,0,0,Property Damage,At Intersection,No,No,Pedalcyclist,1,MERCER COUNTY 626,East,626,,11000626,1.78,County,Straight and Level,Blacktop,Wet,Dark (Street Lights On/ continuous),Overcast,None,None,,At,NULL,WILLIAM ST,NULL,,NULL,25,25,40.20171,74.73128,No,,402,427524.257921,498475.105633,,DVRPC,0,PDO,8000670
