"ID","DOT_WEB_ID","CASE_NUMBER","CRASH_YEAR","COUNTY","MUNICIPALITY","CRASH_DATE","CRASH_DAY_OF_WEEK","CRASH_MONTH","CRASH_TIME","POLICE_DEPT_CODE","POLICE_DEPARTMENT","POLICE_STATION","TOTAL_KILLED","TOTAL_INCAPACITATED","TOTAL_INJURED","PEDESTRIANS_KILLED","PEDESTRIANS_INJURED","SEVERITY","INTERSECTION","ALCOHOL_INVOLVED","HAZMAT_INVOLVED","CRASH_TYPE","TOTAL_VEHICLES_INVOLVED","CRASH_LOCATION","LOCATION_DIRECTION","ROUTE","ROUTE_SUFFIX","SRI","MILEPOST","ROAD_SYSTEM","ROAD_CHARACTER","ROAD_SURFACE_TYPE","SURFACE_CONDITION","LIGHT_CONDITION","ENVIRONMENTAL_CONDITION","ROAD_DIVIDED_BY","TEMP_TRAFFIC_CONTROL_ZONE","DISTANCE_TO_CROSS_STREET","UNIT_OF_MEASUREMENT","DIRECTION_FROM_CROSS_STREET","CROSS_STREET_NAME","IS_RAMP","RAMP_TO_FROM_ROUTE_NAME","RAMP_TO_FROM_ROUTE_DIRECTION","POSTED_SPEED","POSTED_SPEED_CROSS_STREET","LATITUDE","LONGITUDE","CELL_PHONE_IN_USE","OTHER_PROPERTY_DAMAGE","REPORTING_BADGE_NO","X","Y","CRASH_NARRATIVE","MPO","TOTAL_PEDESTRIANS_INVOLVED","EPDO","DLN"
3451685,"2010111310-24637","10-24637",2010,"MERCER","West Windsor Township","2010-08-27","Friday","August","11:36:00",1,"WEST WINDSOR TWP PD","2010-24637",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Same Direction - Rear End",2,"ROUTE 533","East",533,"","00000533",8.22,"County","Straight and Level","Blacktop","Dry","Daylight","Clear","Barrier Median","None",100,"Foot","East","MALL RD","NULL","","NULL",50,NA,40.29963,-74.6807,"No","","555",441724.822593,534111.884624,NA,"DVRPC",0,"PDO",10188572
3451688,"2010111310-24903","10-24903",2010,"MERCER","West Windsor Township","2010-08-30","Monday","August","20:35:00",1,"WEST WINDSOR TWP PD","2010-24903",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Same Direction - Rear End",2,"US 1","North",1,"","00000001",8.29,"State Highway","Straight and Level","Blacktop","Dry","Dark (Street Lights On/ continuous)","Clear","Barrier Median","Construction Zone",1000,"Foot","North","ROUTE 533 / QUAKER BRIDGE RD / PROV","NULL","","NULL",55,50,40.30006,-74.67589,"No","","588",443068.257624,534266.387309,NA,"DVRPC",0,"PDO",10188564
3451690,"2010111310-25123","10-25123",2010,"MERCER","West Windsor Township","2010-09-01","Wednesday","September","14:04:00",1,"WEST WINDSOR TWP PD","2010-25123",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Same Direction - Rear End",2,"MERCER COUNTY 629","West",629,"","11000629",1.13,"County","Straight and Level","Blacktop","Dry","Daylight","Clear","Barrier Median","None",15,"Foot","East","US 1","NULL","","NULL",35,55,40.3373,-74.63091,"No","","561",455631.81,547808.5,NA,"DVRPC",0,"PDO",10188813
3451692,"2010111310-25599","10-25599",2010,"MERCER","West Windsor Township","2010-09-07","Tuesday","September","05:37:00",1,"WEST WINDSOR TWP PD","2010-25599",0,0,2,0,0,"Injury","At Intersection","No","No","Right Angle",2,"US 1","North",1,"","00000001",11.27,"State Highway","Straight and Level","Blacktop","Dry","Dark (Street LIghts On/ spot)","Clear","Barrier Median","None",NA,"At","NULL","ROUTE 571 / WASHINGTON RD","NULL","","NULL",55,40,40.33177,-74.63757,"No","STATE HIGHWAY TRAFFIC SIGN KNOCKED OVER","567",453772.450773,545796.383177,NA,"DVRPC",0,"Moderate Injury",10194366
3451693,"2010111310-25610","10-25610",2010,"MERCER","West Windsor Township","2010-09-07","Tuesday","September","08:14:00",1,"WEST WINDSOR TWP PD","2010-25610",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Same Direction - Side Swipe",2,"ROUTE 571","East",571,"","00000571",42.37,"County","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",60,"Foot","West","US 1","NULL","","NULL",50,55,40.33144,-74.63768,"No","NONE","564",453740.6,545678.11,NA,"DVRPC",0,"PDO",10200431
3451695,"2010111310-25734","10-25734",2010,"MERCER","West Windsor Township","2010-09-08","Wednesday","September","10:02:00",1,"WEST WINDSOR TWP PD","2010-25734",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Same Direction - Rear End",2,"US 1","South",1,"","00000001",11.58,"State Highway","Straight and Level","Blacktop","Dry","Daylight","Clear","Barrier Median","None",1320,"Foot","South","CR 629 / HARRISON ST","NULL","","NULL",55,35,40.33508,-74.6336,"No","","581",454881.254928,547000.103496,NA,"DVRPC",0,"PDO",10194542
3451697,"2010111310-2607","10-2607",2010,"MERCER","West Windsor Township","2010-01-25","Monday","January","07:31:00",1,"WEST WINDSOR TWP PD","10-2607",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Same Direction - Rear End",2,"US 1","South",1,"","00000001",11.89,"State Highway","Straight and Level","Blacktop","Wet","Daylight","Rain","Barrier Median","None",50,"Foot","South","CR 629 / HARRISON ST","NULL","","NULL",55,35,40.33837,-74.62961,"No","","563",455996.48586,548196.613192,NA,"DVRPC",0,"PDO",10008873
3451698,"2010111310-2615","10-2615",2010,"MERCER","West Windsor Township","2010-01-25","Monday","January","08:25:00",1,"WEST WINDSOR TWP PD","2010-02615",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Same Direction - Side Swipe",2,"US 1","South",1,"","00000001",10.04,"State Highway","Straight and Level","Blacktop","Wet","Daylight","Rain","Barrier Median","None",200,"Foot","North","CARNEGIE CENTER","NULL","","NULL",55,35,40.31868,-74.65339,"No","","577",449354.534198,541036.929715,NA,"DVRPC",0,"PDO",10008875
3451699,"2010111310-2619","10-2619",2010,"MERCER","West Windsor Township","2010-01-25","Monday","January","08:37:00",1,"WEST WINDSOR TWP PD","2010-2619",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Same Direction - Rear End",2,"ROUTE 571","West",571,"","00000571",38.33,"County","Straight and Level","Blacktop","Wet","Daylight","Rain","None","None",1320,"Foot","East","SOUTHFIELD RD","NULL","","NULL",50,50,40.29202,-74.5873,"No","","567",467772.394251,531300.474553,NA,"DVRPC",0,"PDO",10011330
3451700,"2010111310-26238","10-26238",2010,"MERCER","West Windsor Township","2010-09-13","Monday","September","21:04:00",1,"WEST WINDSOR TWP PD","2010-26238",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Fixed Object",1,"ROUTE 571","East",571,"","00000571",38.08,"County","Curve and Level","Blacktop","Wet","Dark (Street Lights On/ continuous)","Rain","None","None",1000,"Foot","NULL","SOUTHFIELD RD","NULL","","NULL",50,0,40.29086,-74.58285,"No","PSE&G UTILITY POLE #60936WW.","588",469013.114778,530875.084541,NA,"DVRPC",0,"PDO",10200424
3451703,"2010111310-2663","10-2663",2010,"MERCER","West Windsor Township","2010-01-25","Monday","January","16:07:00",1,"WEST WINDSOR TWP PD","2010-2663",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Same Direction - Rear End",2,"US 1","North",1,"","00000001",11.89,"State Highway","Straight and Level","Blacktop","Wet","Daylight","Rain","Barrier Median","None",200,"Foot","South","HARRISON ST.","NULL","","NULL",55,35,40.33837,-74.62961,"No","NONE","564",455996.48586,548196.613192,NA,"DVRPC",0,"PDO",10011325
3451732,"2010111310-3042","10-3042",2010,"MERCER","West Windsor Township","2010-01-28","Thursday","January","17:51:00",1,"WEST WINDSOR TWP PD","2010-3042",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Same Direction - Rear End",2,"MERCER COUNTY 615","East",615,"","11000615",1.2,"County","Straight and Level","Blacktop","Dry","Dark (No Street Lights)","Clear","None","None",528,"Foot","West","PERRY DR.","NULL","","NULL",50,25,40.31199,-74.6009,"No","","582",463987.26674,538577.858731,NA,"DVRPC",0,"PDO",10011322
3451741,"2010111310-3122","10-3122",2010,"MERCER","West Windsor Township","2010-01-29","Friday","January","08:54:00",1,"WEST WINDSOR TWP PD","2010-03122",0,0,1,0,0,"Injury","At Intersection","No","No","Same Direction - Rear End",2,"US 1","North",1,"","00000001",8.1,"State Highway","Straight and Grade","Blacktop","Dry","Daylight","Clear","Curbed Median","None",NA,"At","NULL","ROUTE 533 / QUAKER BRIDGE RD / PROV","NULL","","NULL",55,50,40.29805,-74.67832,"No","","577",442388.675776,533533.525441,NA,"DVRPC",0,"Pain",10011312
3451773,"2010111310-3422","10-3422",2010,"MERCER","West Windsor Township","2010-02-01","Monday","February","08:18:00",1,"WEST WINDSOR TWP PD","2010-03422",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Same Direction - Rear End",2,"MERCER COUNTY 638","South",638,"","11000638",0.01,"County","Straight and Grade","Blacktop","Dry","Daylight","Clear","None","None",30,"Foot","North","QUAKERBRIDGE RD. (533)","NULL","","NULL",45,50,40.29017,-74.67648,"No","","537",439116.350369,530004.988518,NA,"DVRPC",0,"PDO",10014984
3451794,"2010111310-356","10-356",2010,"MERCER","West Windsor Township","2010-01-04","Monday","January","17:51:00",1,"WEST WINDSOR TWP PD","2010-00356",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Same Direction - Side Swipe",2,"ROUTE 533","West",533,"","00000533",7.52,"County","Straight and Level","Blacktop","Dry","Dark (Street Lights On/ continuous)","Clear","None","None",5,"Foot","West","CR 638 / CLARKSVILLE RD / GROVERS M","NULL","","NULL",50,45,40.29015,-74.67657,"No","","588",442869.07,530654.63,NA,"DVRPC",0,"PDO",10000257
3451796,"2010111310-3566","10-3566",2010,"MERCER","West Windsor Township","2010-02-02","Tuesday","February","08:48:00",1,"WEST WINDSOR TWP PD","2010-3566",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Same Direction - Rear End",2,"US 1","North",1,"","00000001",10.86,"State Highway","Straight and Level","Blacktop","Dry","Daylight","Clear","Barrier Median","None",20,"Foot","North","ALEXANDER RD","NULL","","NULL",55,40,40.32742,-74.64287,"No","","581",452293.500624,544215.631391,NA,"DVRPC",0,"PDO",10014986
3451799,"2010111310-359","10-359",2010,"MERCER","West Windsor Township","2010-01-04","Monday","January","18:05:00",1,"WEST WINDSOR TWP PD","10-359",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Animal",1,"MERCER COUNTY 638","South",638,"","11000638",2.4,"County","Straight and Level","Blacktop","Dry","Dark (No Street Lights)","Clear","None","None",500,"Foot","North","EVERETT DR (SOUTH)","NULL","","NULL",45,50,40.30231,-74.63628,"No","","550",450499.572708,532751.951121,NA,"DVRPC",0,"PDO",10000262
3451801,"2010111310-3633","10-3633",2010,"MERCER","West Windsor Township","2010-02-03","Wednesday","February","00:44:00",1,"WEST WINDSOR TWP PD","2010-3633",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Fixed Object",1,"ROUTE 535","South",535,"","00000535",7.37,"County","Straight and Level","Blacktop","Snowy","Dark (Street Lights On/ continuous)","Snow","None","None",100,"Foot","South","ROUTE 526 / ROBBINSVILLE RD","NULL","","NULL",35,45,40.25737,-74.62011,"No","GUARD RAIL ON OLD TRENTON RD.","579",458603.23,518689.88,NA,"DVRPC",0,"PDO",10162444
3451802,"2010111310-3636","10-3636",2010,"MERCER","West Windsor Township","2010-02-03","Wednesday","February","05:31:00",1,"WEST WINDSOR TWP PD","2010-03636",0,0,1,0,0,"Injury","Not At Intersection","No","No","Fixed Object",1,"N POST RD","West",NA,"","11131420",1.52,"Municipal","Straight and Level","Blacktop","Snowy","Dark (No Street Lights)","Clear","None","None",200,"Foot","East","CLARKSVILLE RD","NULL","","NULL",35,45,40.30477,-74.63219,"No","ROAD NARROWS SIGN DAMAGED-W WINDSOR TWP PRINCETON JCT 271 CLARKSVILLE","577",455256.656676,535958.157399,NA,"DVRPC",0,"Moderate Injury",10021693
3451823,"2010111310-3923","10-3923",2010,"MERCER","West Windsor Township","2010-02-05","Friday","February","17:26:00",1,"WEST WINDSOR TWP PD","2010-03923",0,0,2,0,0,"Injury","Not At Intersection","No","No","Same Direction - Rear End",2,"VILLAGE RD W.","West",NA,"","11131141",0.05,"Municipal","Straight and Level","Blacktop","Dry","Dark (Street Lights On/ continuous)","Clear","None","None",250,"Foot","East","CR 533","NULL","","NULL",45,50,40.27798,-74.66903,"No","","588",444966.33,526216.92,NA,"DVRPC",0,"Pain",10025806
3451841,"2010111310-4728","10-4728",2010,"MERCER","West Windsor Township","2010-02-14","Sunday","February","16:02:00",1,"WEST WINDSOR TWP PD","10-4728",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Same Direction - Rear End",2,"US 1","South",1,"","00000001",8.1,"State Highway","Straight and Grade","Blacktop","Dry","Daylight","Clear","Barrier Median","None",NA,"NULL","NULL","","From","CR 533","East Bound",55,NA,40.29805,-74.67832,"No","","563",442388.675776,533533.525441,NA,"DVRPC",0,"PDO",10028122
3451845,"2010111310-5556","10-5556",2010,"MERCER","West Windsor Township","2010-02-22","Monday","February","08:09:00",1,"WEST WINDSOR TWP PD","2010-5556",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Fixed Object",1,"US 1","North",1,"","00000001",9.4,"State Highway","Curve and Level","Blacktop","Icy","Daylight","Clear","Barrier Median","None",NA,"NULL","NULL","","To","MEADOW RD","West Bound",55,NA,40.31188,-74.66161,"No","","564",447057.23,538561.65,NA,"DVRPC",0,"PDO",10031569
3451846,"2010111310-5557","10-5557",2010,"MERCER","West Windsor Township","2010-02-22","Monday","February","08:09:00",1,"WEST WINDSOR TWP PD","2010-5557",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Fixed Object",1,"US 1","North",1,"","00000001",9.4,"State Highway","Curve and Hillcrest","Blacktop","Icy","Daylight","Clear","Barrier Median","None",NA,"NULL","NULL","","To","MEADOW ROAD","West Bound",55,NA,40.31188,-74.66161,"No","","555",447057.23,538561.65,NA,"DVRPC",0,"PDO",10031570
3451850,"2010111310-6077","10-6077",2010,"MERCER","West Windsor Township","2010-02-27","Saturday","February","12:27:00",1,"WEST WINDSOR TWP PD","2010-6077",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Same Direction - Rear End",2,"ROUTE 571","West",571,"","00000571",40.32,"County","Straight and Level","Blacktop","Dry","Daylight","Overcast","None","None",20,"Foot","East","CR 638 / CLARKSVILLE RD","NULL","","NULL",45,35,40.3082,-74.61751,"No","","561",459353.23,537202.7,NA,"DVRPC",0,"PDO",10037181
3451852,"2010111310-6419","10-6419",2010,"MERCER","West Windsor Township","2010-03-02","Tuesday","March","18:05:00",1,"WEST WINDSOR TWP PD","2010-6419",0,0,0,0,0,"Property Damage","At Intersection","No","No","Right Angle",2,"MERCER COUNTY 638","North",638,"","11000638",2.65,"County","Straight and Level","Blacktop","Wet","Dark (Street Lights On/ continuous)","Rain","None","None",NA,"At","NULL","NORTH POST RD.","NULL","","NULL",45,35,40.30416,-74.63237,"No","","579",451606.470404,533175.440293,NA,"DVRPC",0,"PDO",10037188
3451853,"2010111310-6437","10-6437",2010,"MERCER","West Windsor Township","2010-03-02","Tuesday","March","21:07:00",1,"WEST WINDSOR TWP PD","2010-06437",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Right Angle",2,"US 1","North",1,"","00000001",11.27,"State Highway","Straight and Level","Blacktop","Wet","Dark (Street Lights On/ continuous)","Rain","Barrier Median","None",NA,"NULL","NULL","CR 571","NULL","","NULL",55,40,40.33177,-74.63757,"No","","588",453772.450773,545796.383177,NA,"DVRPC",0,"PDO",10037189
3451855,"2010111310-6536","10-6536",2010,"MERCER","West Windsor Township","2010-03-03","Wednesday","March","21:05:00",1,"WEST WINDSOR TWP PD","2010-6536",0,0,0,0,0,"Property Damage","Not At Intersection","Yes","No","Same Direction - Side Swipe",2,"US 1","South",1,"","00000001",8.8,"State Highway","Straight and Grade","Blacktop","Wet","Daylight","Rain","Barrier Median","Incident Zone",528,"Foot","North","NASSAU PARK BLVD","NULL","","NULL",55,35,40.3055,-74.66933,"No","","428",444899.260082,536243.851019,NA,"DVRPC",0,"PDO",10046370
3451856,"2010111310-6600","10-6600",2010,"MERCER","West Windsor Township","2010-03-04","Thursday","March","11:58:00",1,"WEST WINDSOR TWP PD","2010-6600",0,0,1,0,0,"Injury","At Intersection","No","No","Same Direction - Rear End",2,"ROUTE 535","South",535,"","00000535",5.61,"County","Curve and Level","Blacktop","Dry","Daylight","Clear","Curbed Median","None",NA,"At","NULL","ENTRANCE MERCER CTY COLLEGE","NULL","","NULL",45,NA,40.25106,-74.65216,"No","","564",449596.36,516400.14,NA,"DVRPC",0,"Pain",10046368
3451862,"2010111310-7414","10-7414",2010,"MERCER","West Windsor Township","2010-03-12","Friday","March","08:47:00",1,"WEST WINDSOR TWP PD","2010-7414",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Same Direction - Rear End",4,"US 1","South",1,"","00000001",11.85,"State Highway","Straight and Level","Blacktop","Wet","Daylight","Rain","Barrier Median","None",100,"Foot","North","CR 629 / HARRISON ST","NULL","","NULL",55,35,40.33794,-74.63012,"No","","555",455851.514912,548043.244428,NA,"DVRPC",0,"PDO",10052408
3451863,"2010111310-7421","10-7421",2010,"MERCER","West Windsor Township","2010-03-12","Friday","March","10:55:00",1,"WEST WINDSOR TWP PD","2010-7421",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Same Direction - Side Swipe",2,"ROUTE 571","West",571,"","00000571",38.09,"County","Straight and Level","Blacktop","Wet","Daylight","Rain","None","None",30,"Foot","East","SOUTHFIELD RD","NULL","","NULL",50,50,40.29089,-74.58304,"No","","564",468961.394711,530887.593691,NA,"DVRPC",0,"PDO",10052409
3451865,"2010111310-7479","10-7479",2010,"MERCER","West Windsor Township","2010-03-13","Saturday","March","06:17:00",1,"WEST WINDSOR TWP PD","2010-07479",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Same Direction - Rear End",2,"US 1","North",1,"","00000001",11.26,"State Highway","Straight and Grade","Blacktop","Wet","Dawn","Rain","Barrier Median","None",50,"Foot","South","ROUTE 571 / WASHINGTON RD","NULL","","NULL",55,40,40.33166,-74.63769,"No","NONE","077",453738.153002,545758.638115,NA,"DVRPC",0,"PDO",10052413
3451867,"2010111310-7505","10-7505",2010,"MERCER","West Windsor Township","2010-03-13","Saturday","March","14:11:00",1,"WEST WINDSOR TWP PD","2010-07505",0,0,0,0,0,"Property Damage","At Intersection","No","No","Fixed Object",1,"ROUTE 571","East",571,"","00000571",41.82,"County","Straight and Level","Blacktop","Wet","Daylight","Rain","None","None",NA,"At","NULL","WELLINGFORD DR","NULL","","NULL",40,25,40.32543,-74.63018,"No","FENCE ON PROPERTY OF 1 WALLINGFORD DR","577",455828.570069,543483.699916,NA,"DVRPC",0,"PDO",10056463
3451868,"2010111310-7556","10-7556",2010,"MERCER","West Windsor Township","2010-03-13","Saturday","March","17:51:00",1,"WEST WINDSOR TWP PD","10-7556",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Same Direction - Side Swipe",2,"US 1","South",1,"","00000001",11.38,"State Highway","Straight and Level","Blacktop","Wet","Dark (Street Lights On/ continuous)","Rain","Barrier Median","None",25,"Foot","South","FISHER PL","NULL","","NULL",55,25,40.33294,-74.63616,"No","","563",454166.898929,546223.251674,NA,"DVRPC",0,"PDO",10052575
3451870,"2010111310-762","10-762",2010,"MERCER","West Windsor Township","2010-01-18","Monday","January","16:27:00",1,"EAST WINDSOR TWP PD","PATROL",0,0,0,0,0,"Property Damage","At Intersection","No","No","Same Direction - Rear End",2,"ROUTE 571","West",571,"","00000571",38.61,"County","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","WINDSOR CENTER DRIVE","NULL","","NULL",50,30,40.2945,-74.59153,"No","","61",466593.04,532204.36,NA,"DVRPC",0,"PDO",10004807
3451872,"2010111310-7908","10-7908",2010,"MERCER","West Windsor Township","2010-03-16","Tuesday","March","17:26:00",1,"WEST WINDSOR TWP PD","2010-7908",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Same Direction - Rear End",2,"MERCER COUNTY 641","West",641,"","11000641",0.01,"County","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",50,"Foot","East","OLD TRENTON RD.","NULL","","NULL",45,35,40.25835,-74.61593,"No","","582",459768.965999,519043.320001,NA,"DVRPC",0,"PDO",10056464
3451873,"2010111310-8012","10-8012",2010,"MERCER","West Windsor Township","2010-03-17","Wednesday","March","12:47:00",1,"WEST WINDSOR TWP PD","2010-8012",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Same Direction - Rear End",2,"ROUTE 533","East",533,"","00000533",7.49,"County","Straight and Level","Blacktop","Dry","Daylight","Clear","Curbed Median","None",150,"Foot","West","CR 638 / CLARKSVILLE RD / GROVERS M","NULL","","NULL",50,45,40.28974,-74.67637,"No","","564",442924.74,530507.56,NA,"DVRPC",0,"PDO",10056453
3451874,"2010111310-8126","10-8126",2010,"MERCER","West Windsor Township","2010-03-18","Thursday","March","14:38:00",1,"WEST WINDSOR TWP PD","2010-08126",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Same Direction - Side Swipe",2,"US 1","North",1,"","00000001",11.87,"State Highway","Straight and Level","Blacktop","Dry","Daylight","Clear","Barrier Median","None",200,"Foot","North","CR 629 / HARRISON ST","NULL","","NULL",55,35,40.33816,-74.62987,"No","NONE","577",455923.79023,548120.399644,NA,"DVRPC",0,"PDO",10056454
3451875,"2010111310-8130","10-8130",2010,"MERCER","West Windsor Township","2010-03-18","Thursday","March","15:10:00",1,"WEST WINDSOR TWP PD","2010-8130",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Same Direction - Rear End",2,"ROUTE 571","West",571,"","00000571",41.7,"County","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",150,"Foot","West","MANOR AVE","NULL","","NULL",40,NA,40.32413,-74.62849,"No","","61",456299.113494,543009.615296,NA,"DVRPC",0,"PDO",10062817
3451878,"2010111310-8233","10-8233",2010,"MERCER","West Windsor Township","2010-03-19","Friday","March","17:09:00",1,"WEST WINDSOR TWP PD","2010-08233",0,0,0,0,0,"Property Damage","At Intersection","No","No","Opposite Direction - Side Swipe",2,"MERCER COUNTY 638","North",638,"","11000638",1.47,"County","Curve and Grade","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","MEADOW ROAD","NULL","","NULL",25,50,40.29658,-74.65033,"No","","588",445872.672869,531607.371862,NA,"DVRPC",0,"PDO",10056465
3451880,"2010111310-8365","10-8365",2010,"MERCER","West Windsor Township","2010-03-20","Saturday","March","22:07:00",1,"WEST WINDSOR TWP PD","2010-08365",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Same Direction - Side Swipe",2,"ROUTE 571","East",571,"","00000571",42.39,"County","Curve and Level","Blacktop","Dry","Dark (Street Lights On/ continuous)","Clear","None","None",50,"Foot","East","US 1","NULL","","NULL",40,55,40.3317,-74.63784,"No","","588",453697.79,545773.61,NA,"DVRPC",0,"PDO",10056459
3451882,"2010111310-8455","10-8455",2010,"MERCER","West Windsor Township","2010-03-22","Monday","March","10:13:00",1,"WEST WINDSOR TWP PD","2010-08455",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Same Direction - Rear End",2,"US 1","North",1,"","00000001",11.27,"State Highway","Straight and Level","Blacktop","Wet","Daylight","Rain","Barrier Median","None",10,"Foot","South","ROUTE 571 / WASHINGTON RD","NULL","","NULL",55,40,40.33177,-74.63757,"No","","577",453772.450773,545796.383177,NA,"DVRPC",0,"PDO",10062827
3451885,"2010111310-8518","10-8518",2010,"MERCER","West Windsor Township","2010-03-23","Tuesday","March","07:40:00",1,"WEST WINDSOR TWP PD","2010-8518",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Right Angle",2,"ROUTE 526","West",526,"","00000526",4.09,"County","Straight and Level","Blacktop","Wet","Daylight","Clear","None","None",150,"Foot","West","MEADOWBROOK RD","NULL","","NULL",45,25,40.25101,-74.62086,"No","","564",458393.854203,516387.743153,NA,"DVRPC",0,"PDO",10062904
3451887,"2010111310-8622","10-8622",2010,"MERCER","West Windsor Township","2010-06-22","Tuesday","June","13:45:00",1,"WEST WINDSOR TWP PD","2010-18622",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Same Direction - Rear End",2,"ROUTE 526","West",526,"","00000526",3.43,"County","Curve and Level","Blacktop","Dry","Daylight","Clear","Curbed Median","None",30,"Foot","East","ROUTE 535 / CR 641 / OLD TRENTON RD","NULL","","NULL",45,45,40.25843,-74.61614,"No","","532",459754.29,519093.44,NA,"DVRPC",0,"PDO",10139741
3451888,"2010111310-8624","10-8624",2010,"MERCER","West Windsor Township","2010-03-25","Thursday","March","16:41:00",1,"WEST WINDSOR TWP PD","2010-8624",0,0,0,0,0,"Property Damage","At Intersection","No","No","Same Direction - Side Swipe",2,"US 1","North",1,"","00000001",11.27,"State Highway","Straight and Level","Blacktop","Dry","Daylight","Clear","Barrier Median","None",NA,"At","NULL","ROUTE 571 / WASHINGTON RD","NULL","","NULL",55,40,40.33177,-74.63757,"No","","581",453772.450773,545796.383177,NA,"DVRPC",0,"PDO",10062902
3451889,"2010111310-8803","10-8803",2010,"MERCER","West Windsor Township","2010-03-26","Friday","March","08:52:00",1,"WEST WINDSOR TWP PD","2010-08803",0,0,1,0,0,"Injury","Not At Intersection","No","No","Fixed Object",1,"US 1","North",1,"","00000001",9.94,"State Highway","Straight and Level","Blacktop","Wet","Daylight","Overcast","Barrier Median","None",300,"Foot","South","CARNEGIE CENTER","NULL","","NULL",55,25,40.31762,-74.65467,"No","","577",448996.527344,540652.070169,NA,"DVRPC",0,"Moderate Injury",10062818
3451890,"2010111310-8984","10-8984",2010,"MERCER","West Windsor Township","2010-03-28","Sunday","March","14:05:00",1,"WEST WINDSOR TWP PD","2010-8984",0,0,0,0,0,"Property Damage","At Intersection","No","No","Same Direction - Side Swipe",2,"ROUTE 571","East",571,"","00000571",40.32,"County","Straight and Level","Blacktop","Wet","Daylight","Rain","None","None",NA,"At","NULL","CR 638 / CLARKSVILLE RD","NULL","","NULL",45,35,40.3082,-74.61751,"No","","564",459353.23,537202.7,NA,"DVRPC",0,"PDO",10062831
3451892,"2010111310-9195-AC","10-9195-AC",2010,"MERCER","West Windsor Township","2010-03-04","Thursday","March","18:12:00",1,"LAWRENCE TWP PD","",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Same Direction - Side Swipe",2,"MERCER COUNTY 638","NULL",638,"","11000638",0,"County","Straight and Level","Blacktop","Dry","Dark (Street LIghts On/ spot)","Clear","Curbed Median","None",300,"Foot","South","CR 533","NULL","","NULL",40,50,40.29012,-74.67665,"No","","215",439073.78,529972.87,NA,"DVRPC",0,"PDO",10044829
3451897,"2010111310-9831","10-9831",2010,"MERCER","West Windsor Township","2010-04-05","Monday","April","18:29:00",1,"WEST WINDSOR TWP PD","2010-9831",0,0,0,0,0,"Property Damage","At Intersection","No","No","Same Direction - Side Swipe",2,"ROUTE 571","East",571,"","00000571",40.32,"County","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","CR 638 / CLARKSVILLE RD","NULL","","NULL",45,35,40.3082,-74.61751,"No","NONE","428",459353.23,537202.7,NA,"DVRPC",0,"PDO",10065709
