"ID","DOT_WEB_ID","CASE_NUMBER","CRASH_YEAR","COUNTY","MUNICIPALITY","CRASH_DATE","CRASH_DAY_OF_WEEK","CRASH_MONTH","CRASH_TIME","POLICE_DEPT_CODE","POLICE_DEPARTMENT","POLICE_STATION","TOTAL_KILLED","TOTAL_INCAPACITATED","TOTAL_INJURED","PEDESTRIANS_KILLED","PEDESTRIANS_INJURED","SEVERITY","INTERSECTION","ALCOHOL_INVOLVED","HAZMAT_INVOLVED","CRASH_TYPE","TOTAL_VEHICLES_INVOLVED","CRASH_LOCATION","LOCATION_DIRECTION","ROUTE","ROUTE_SUFFIX","SRI","MILEPOST","ROAD_SYSTEM","ROAD_CHARACTER","ROAD_SURFACE_TYPE","SURFACE_CONDITION","LIGHT_CONDITION","ENVIRONMENTAL_CONDITION","ROAD_DIVIDED_BY","TEMP_TRAFFIC_CONTROL_ZONE","DISTANCE_TO_CROSS_STREET","UNIT_OF_MEASUREMENT","DIRECTION_FROM_CROSS_STREET","CROSS_STREET_NAME","IS_RAMP","RAMP_TO_FROM_ROUTE_NAME","RAMP_TO_FROM_ROUTE_DIRECTION","POSTED_SPEED","POSTED_SPEED_CROSS_STREET","LATITUDE","LONGITUDE","CELL_PHONE_IN_USE","OTHER_PROPERTY_DAMAGE","REPORTING_BADGE_NO","X","Y","CRASH_NARRATIVE","MPO","TOTAL_PEDESTRIANS_INVOLVED","EPDO","DLN"
7122503,"20071111290-07196813","290-07196813",2007,"MERCER","Trenton City","10/17/2007 0:00","Wednesday","October","12/31/1899 13:47","1","CITY OF TRENTON","EAST",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"S CLINTON AVE","South",NA,"","11031969",3,"Municipal","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","MOTT ST","NULL","","NULL",25,25,40.21119,-74.75279,"No","NONE","***",421527.49,501946.43,NA,"DVRPC",0,"Pain",7233356
7120200,"20071111062-07041984","062-07041984",2007,"MERCER","Trenton City","3/3/2007 0:00","Saturday","March","12/31/1899 17:25","1","CITY OF TRENTON","PATROL/EAST",0,0,1,0,0,"Injury","At Intersection","Yes","No","Pedalcyclist",1,"NJ 33","NULL",33,"","33",0.88,"County","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","HAMPTON STREET","NULL","","NULL",25,25,40.22112,-74.74272,"No","NONE","384",424330.171671,505542.288182,NA,"DVRPC",1,"Pain",7057110
7122288,"20071111262-07179716","262-07179716",2007,"MERCER","Trenton City","9/19/2007 0:00","Wednesday","September","12/31/1899 15:25","1","TRENTON","PATROL",0,0,1,0,0,"Injury","Not At Intersection","No","No","Pedalcyclist",1,"NJ 31","NULL",31,"","31",0.26,"County","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",120,"Foot","South","CR 653","NULL","","NULL",25,NA,40.22852,-74.7679,"No","","381",417225.729479,508372.343537,NA,"DVRPC",0,"Pain",7197665
7122366,"20071111271-07185269","271-07185269",2007,"MERCER","Trenton City","9/28/2007 0:00","Friday","September","12/31/1899 16:30","1","TRENTON","WEST DISTRICT",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"US 206","NULL",206,"","206",43.73,"Municipal","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","EVANS AVENUE","NULL","","NULL",25,25,40.2311,-74.75629,"No","","465",420280.623887,508965.221345,NA,"DVRPC",0,"Moderate Injury",7215664
7121553,"20071111190-07133631","190-07133631",2007,"MERCER","Trenton City","7/9/2007 0:00","Monday","July","12/31/1899 20:01","1","CITY OF TRENTON","PATROL-NORTH",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"MERCER COUNTY 622","NULL",622,"","11000622",3.03,"County","Straight at Hillcrest","Blacktop","NULL","Daylight","Clear","Painted Median","None",NA,"At","NULL","PARKER AVENUE","NULL","","NULL",25,25,40.22758,-74.74058,"No","NONE","136",424862.11,508021.73,NA,"DVRPC",0,"Pain",7169245
7121781,"20071111212-07147541","212-07147541",2007,"MERCER","Trenton City","7/31/2007 0:00","Tuesday","July","12/31/1899 11:28","1","TRENTON","T.P.D.",0,0,1,0,0,"Injury","Not At Intersection","No","No","Pedalcyclist",1,"STUYVESANT AVE","NULL",NA,"","11111568",0.36,"Municipal","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",5,"Foot","North","HERMITAGE AVE.","NULL","","NULL",25,25,40.23392,-74.77966,"No","","526",414048.239942,510246.973377,NA,"DVRPC",0,"Moderate Injury",7139180
7121872,"2.00711112200715E+018","22007153682",2007,"MERCER","Trenton City","8/9/2007 0:00","Thursday","August","12/31/1899 17:07","1","TRENTON","PATROL",0,0,2,0,0,"Injury","Not At Intersection","No","No","Pedalcyclist",1,"MERCER COUNTY 622","NULL",622,"","11000622",2.68,"County","Straight and Level","Blacktop","Wet","Daylight","Overcast","None","None",50,"Foot","West","GREENWOOD AVE","NULL","","NULL",25,25,40.22358,-74.73663,"No","NONE","607",425955.596455,506570.203056,NA,"DVRPC",0,"Moderate Injury",7162652
7122805,"2007111132307219-041","32307219-041",2007,"MERCER","Trenton City","11/19/2007 0:00","Monday","November","12/31/1899 8:15","1","TRENTON","PATROL - SOUTH",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"LAMBERTON ST","North",NA,"","11111750",0.34,"Municipal","Straight and Level","Blacktop","Wet","Daylight","Rain","None","None",NA,"At","NULL","LANDING ST.","NULL","","NULL",25,25,40.20246,-74.75881,"No","","166",419834.5,498779.84,NA,"DVRPC",0,"Pain",7275300
7120616,"20071111100-07-067929","100-07-067929",2007,"MERCER","Trenton City","4/10/2007 0:00","Tuesday","April","12/31/1899 17:19","1","TRENTON","NORTH",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"PERRY ST","East",NA,"","11111556",0.6,"Municipal","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","SOUTHARD STREET","NULL","","NULL",25,25,40.2255,-74.75462,"No","","***",421038.98,507162.21,NA,"DVRPC",0,"Pain",7056329
7122227,"20071111255-07174617","255-07174617",2007,"MERCER","Trenton City","9/11/2007 0:00","Tuesday","September","","","TRENTON","PATROL",0,0,1,0,0,"Injury","Not At Intersection","No","No","Pedalcyclist",1,"SOUTHARD ST","East",NA,"","11111558",0.46,"Municipal","Straight and Grade","Blacktop","Dry","Dusk","Clear","None","None",100,"Foot","North","PROCTOR ST","NULL","","NULL",25,25,40.23095,-74.7595,"No","","***",419673.23,509149.48,NA,"DVRPC",0,"Pain",7193580
7121956,"20071111229-07158774","229-07158774",2007,"MERCER","Trenton City","8/17/2007 0:00","Friday","August","12/31/1899 15:16","1","CITY OF TRENTON","PATROL 223",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"MULBERRY ST","NULL",NA,"","11111546",0.26,"Municipal","Straight and Grade","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","NEW YORK AVE.","NULL","","NULL",25,NA,40.2392,-74.74273,"No","","***",424363.305587,512140.837534,NA,"DVRPC",0,"Moderate Injury",7154645
7123545,"200711122007-012943","2007-012943",2007,"MERCER","Washington Twp  (Mercer Co)","6/29/2007 0:00","Friday","June","12/31/1899 17:25","1","WASHINGTON TOWNSHIP","",0,0,1,0,0,"Injury","Not At Intersection","No","No","Pedalcyclist",1,"SHARON RD","East",NA,"","11121030",0.1,"Municipal","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",528,"Foot","East","SPRING GARDEN RD.","NULL","","NULL",50,35,40.21417,-74.59194,"No","NONE","36",466447.635978,502941.382984,NA,"DVRPC",0,"Moderate Injury",7165928
7123576,"200711122007-015391","2007-015391",2007,"MERCER","Washington Twp  (Mercer Co)","7/31/2007 0:00","Tuesday","July","12/31/1899 16:34","1","WASHINGTON TOWNSHIP","",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"US 130","North",130,"","130",62.49,"State Highway","Straight and Level","Blacktop","Dry","Daylight","Clear","Curbed Median","None",NA,"At","NULL","ROBBINSVILLE ALLENTOWN RD","NULL","","NULL",55,45,40.21371,-74.62277,"No","REAR.TIRE ON BICYCLE WAS BENT","18",457841.688564,502791.615287,NA,"DVRPC",0,"Moderate Injury",7194158
7123493,"200711122007-008454","2007-008454",2007,"MERCER","Washington Twp  (Mercer Co)","4/29/2007 0:00","Sunday","April","12/31/1899 11:59","1","WASHINGTON TOWNSHIP","",0,0,1,0,0,"Injury","Not At Intersection","No","No","Pedalcyclist",2,"SPRING GARDEN RD","North",NA,"","11121137",0.31,"Municipal","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",500,"Foot","North","COTTAGE PLACE DRIVE","NULL","","NULL",35,25,40.20432,-74.60014,"No","NONE","31",464154.723337,499357.333346,NA,"DVRPC",0,"Moderate Injury",7084152
7124446,"2007111307-26399","07-26399",2007,"MERCER","West Windsor Township","10/4/2007 0:00","Thursday","October","12/31/1899 17:24","1","WEST WINDSOR TOWNSHIP","2007-26399",0,0,1,0,0,"Injury","Not At Intersection","No","No","Pedalcyclist",1,"MERCER COUNTY 638","North",638,"","11000638",3.58,"County","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",10,"Foot","South","NORCHESTER DR.","NULL","","NULL",35,25,40.30903,-74.61632,"No","ONE ''TREK'' BICYCLE","579",455671.6,535806.08,NA,"DVRPC",0,"Moderate Injury",7215237
7124909,"200711132007-15416","2007-15416",2007,"MERCER","West Windsor Township","6/1/2007 0:00","Friday","June","12/31/1899 22:10","","WEST WINDSOR TWP.","2007-15416",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"ROUTE 535","South",535,"","535",9.08,"County","Straight and Level","Blacktop","Wet","Dark (Street Lights On/ continuous)","Rain","None","None",NA,"At","NULL","VILLAGE ROAD EAST","NULL","","NULL",50,35,40.27033,-74.59299,"No","VERY MINOR DAMAGE TO BIANCHI PEDALCYCLE.","576",466175.796472,523399.880445,NA,"DVRPC",0,"Pain",7105068
7124276,"2007111307-19074","07-19074",2007,"MERCER","West Windsor Township","7/12/2007 0:00","Thursday","July","12/31/1899 18:12","1","WEST WINDSOR TOWNSHIP","07-19074",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"ROUTE 526","West",526,"","526",3.42,"County","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","OLD TRENTON RD (RT. 526)","NULL","","NULL",45,35,40.25863,-74.61599,"No","ONE ''CARRERA'' BICYCLE (#52C1)","579",459754.711027,519143.876874,NA,"DVRPC",0,"Moderate Injury",7137407
7420253,"2008110108-7853","Aug-53",2008,"MERCER","East Windsor Township","6/20/2008 0:00","Friday","June","12/31/1899 7:06","1","EAST WINDSOR TWP","TRAFFIC",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"DUTCH NECK RD","East",NA,"","11011144",0.09,"Municipal","Curve and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","WESTFIELD ROAD","NULL","","NULL",35,25,40.26845,-74.54053,"No","","563",480814.09,522706.04,NA,"DVRPC",0,"Moderate Injury",8119785
7420016,"2008110108-2020","Aug-20",2008,"MERCER","East Windsor Township","2/17/2008 0:00","Sunday","February","12/31/1899 18:01","1","EAST WINDSOR TWP.","TRAFFIC",0,0,1,0,0,"Injury","Not At Intersection","No","No","Pedalcyclist",1,"NJ 33","West",33,"","33",15.18,"State Highway","Straight and Level","Blacktop","Wet","Dusk","Rain","None","None",100,"Foot","East","WOODSIDE AVENUE","NULL","","NULL",55,25,40.26895,-74.50779,"No","NONE","563",489838.016712,522881.434618,NA,"DVRPC",0,"Pain",8025689
7420232,"2008110108-7116","Aug-16",2008,"MERCER","East Windsor Township","6/5/2008 0:00","Thursday","June","12/31/1899 13:55","1","EAST WINDSOR","TRAFFIC BUREAU",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"NJ 33","East",33,"","33",15.84,"State Highway","Straight and Level","Blacktop","Dry","Daylight","Clear","Grass Median","None",NA,"At","NULL","PROBASCO RD","NULL","","NULL",55,40,40.26824,-74.49579,"No","NONE","72",493297.348106,522624.701889,NA,"DVRPC",0,"Moderate Injury",8107896
7420237,"2008110108-7242","Aug-42",2008,"MERCER","East Windsor Township","6/7/2008 0:00","Saturday","June","12/31/1899 11:18","1","EAST WINDSOR","TRAFFIC BUREAU",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"ROUTE 539","North",539,"","539",50.59,"County","Straight and Level","Blacktop","Dry","Daylight","Clear","Painted Median","None",NA,"At","NULL","PLYMOUTH DRIVE","NULL","","NULL",45,25,40.25008,-74.52857,"No","","72",484149.186932,516012.920778,NA,"DVRPC",0,"Moderate Injury",8127297
7421256,"20081102I-2008-019113","I-2008-019113",2008,"MERCER","Ewing Township","7/30/2008 0:00","Wednesday","July","12/31/1899 16:27","1","EWING POLICE","SQUAD 1",0,0,1,0,0,"Injury","Not At Intersection","No","No","Pedalcyclist",1,"MERCER COUNTY 622","NULL",622,"","11000622",4.73,"County","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",75,"Foot","West","FIFTH ST","NULL","","NULL",40,25,40.2451,-74.76161,"No","","165",419099.07,514303.82,NA,"DVRPC",0,"Pain",8174456
7420963,"20081102I-2008-007625","I-2008-007625",2008,"MERCER","Ewing Township","4/1/2008 0:00","Tuesday","April","12/31/1899 20:23","1","EWING POLICE","SQUAD 4",0,0,1,0,0,"Injury","Not At Intersection","No","No","Pedalcyclist",1,"NJ 31","NULL",31,"","31",2.2,"State Highway","Curve and Level","Blacktop","Wet","Dark (Street Lights On/ continuous)","Clear","None","None",20,"Foot","North","OAK LANE","NULL","","NULL",35,25,40.25516,-74.77762,"No","","149",414642.936154,517983.475958,NA,"DVRPC",0,"Pain",8055455
7420974,"20081102I-2008-007822","I-2008-007822",2008,"MERCER","Ewing Township","4/3/2008 0:00","Thursday","April","12/31/1899 18:34","1","EWING POLICE DEPT.","SQUAD2",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"NJ 31","NULL",31,"","31",1.51,"State Highway","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","CR 636","NULL","","NULL",35,35,40.24547,-74.7755,"No","","130",415222.99,514450.1,NA,"DVRPC",0,"Pain",8103405
7423829,"2008110308-54979","08-54979",2008,"MERCER","Hamilton Twp (Mercer Co)","12/19/2008 0:00","Friday","December","12/31/1899 17:14","1","HAMILTON TOWNSHIP","",0,0,1,0,0,"Injury","Not At Intersection","No","No","Pedalcyclist",1,"SUNNYBRAE BLVD","NULL",NA,"","11031991",0.03,"Municipal","Straight and Grade","Blacktop","Wet","Dark (Street Lights On/ continuous)","Rain","Curbed Median","None",150,"Foot","North","US 206","NULL","","NULL",25,35,40.18519,-74.67918,"No","","364",442063.69,492422.9,NA,"DVRPC",0,"Pain",8291344
7423137,"2008110308-42028","08-42028",2008,"MERCER","Hamilton Twp (Mercer Co)","9/24/2008 0:00","Wednesday","September","12/31/1899 17:06","1","HAMILTON TOWNSHIP","",0,0,1,0,0,"Injury","Not At Intersection","No","No","Pedalcyclist",1,"PAXSON AVE","NULL",NA,"","11031980",1,"Municipal","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",200,"Foot","South","NJ 33","NULL","","NULL",25,40,40.24602,-74.67089,"No","ORBEA ONIX BICYCLE","364",444422.19,514579.02,NA,"DVRPC",0,"Moderate Injury",8204116
7422483,"2008110308-27615","08-27615",2008,"MERCER","Hamilton Twp (Mercer Co)","6/25/2008 0:00","Wednesday","June","12/31/1899 16:58","1","HAMILTON TOWNSHIP","",0,0,2,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"MERCER COUNTY 614","NULL",614,"","11000614",0.4,"County","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","EAST STATE STREET","NULL","","NULL",25,25,40.23339,-74.73059,"Yes","","381",427747.12,510014.72,NA,"DVRPC",0,"Pain",8134381
7422548,"2008110308-29475","08-29475",2008,"MERCER","Hamilton Twp (Mercer Co)","7/7/2008 0:00","Monday","July","12/31/1899 11:25","1","HAMILTON","",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"NJ 33","NULL",33,"","33",4.07,"State Highway","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","CR 533","NULL","","NULL",40,45,40.23351,-74.68717,"No","","353",439869.16155,510028.297564,NA,"DVRPC",0,"Pain",8134352
7423274,"2008110308-44598","08-44598",2008,"MERCER","Hamilton Twp (Mercer Co)","10/12/2008 0:00","Sunday","October","12/31/1899 16:48","1","HAMILTON","",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"LIBERTY ST","North",NA,"","11112004",2.16,"Municipal","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","WOOLSEY STREET","NULL","","NULL",35,25,40.22293,-74.72065,"No","","388",430514.47,506198.34,NA,"DVRPC",0,"Moderate Injury",8222492
7423296,"2008110308-45101","08-45101",2008,"MERCER","Hamilton Twp (Mercer Co)","10/15/2008 0:00","Wednesday","October","12/31/1899 18:24","1","HAMILTON TOWNSHIP","",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"KLOCKNER RD","NULL",NA,"","11031976",1.35,"Municipal","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","CLAYTON AVENUE","NULL","","NULL",35,25,40.23545,-74.71001,"No","","381",433496.148464,510751.236794,NA,"DVRPC",0,"Pain",8244585
7422336,"2008110308-24565","08-24565",2008,"MERCER","Hamilton Twp (Mercer Co)","6/7/2008 0:00","Saturday","June","12/31/1899 10:37","1","HAMILTON TWP","",0,0,1,0,0,"Injury","Not At Intersection","No","No","Pedalcyclist",1,"MERCER COUNTY 618","NULL",618,"","11000618",1.48,"County","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",15,"Foot","East","MERCER ST","NULL","","NULL",30,25,40.23005,-74.66136,"No","","411",447073.054257,508755.625795,NA,"DVRPC",0,"Moderate Injury",8118681
7424195,"200811030841766","841766",2008,"MERCER","Hamilton Twp (Mercer Co)","9/23/2008 0:00","Tuesday","September","12/31/1899 6:10","1","HAMILTON","",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"MERCER COUNTY 618","NULL",618,"","11000618",1.68,"County","Straight and Level","Blacktop","Dry","Dark (Street Lights On/ continuous)","Clear","None","None",NA,"At","NULL","ABERFOYLE DRIVE","NULL","","NULL",35,25,40.22856,-74.65813,"No","","304",447975.256406,508209.252335,NA,"DVRPC",0,"Moderate Injury",8207781
7421904,"2008110308-15495","08-15495",2008,"MERCER","Hamilton Twp (Mercer Co)","4/11/2008 0:00","Friday","April","12/31/1899 13:30","1","HAMILTON","",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"MERCER COUNTY 619","NULL",619,"","11000619",0.52,"County","Straight and Grade","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","ESTATES BLVD.","NULL","","NULL",35,25,40.21053,-74.70351,"No","BIKE","302",435289.414741,501670.700599,NA,"DVRPC",0,"Moderate Injury",8066554
7422958,"2008110308-38709","08-38709",2008,"MERCER","Hamilton Twp (Mercer Co)","9/3/2008 0:00","Wednesday","September","12/31/1899 15:45","1","HAMILTON","",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"NJ 33","NULL",33,"","33",1.54,"State Highway","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","MASSACHUSETTS AVENUE","NULL","","NULL",30,25,40.22634,-74.73234,"No","BRYELES","309",427251.799826,507448.784893,NA,"DVRPC",0,"Moderate Injury",8189204
7422712,"2008110308-33264","08-33264",2008,"MERCER","Hamilton Twp (Mercer Co)","7/30/2008 0:00","Wednesday","July","12/31/1899 15:12","1","HAMILTON TOWNSHIP","",0,0,1,0,0,"Injury","Not At Intersection","No","No","Pedalcyclist",1,"US 130","North",130,"","130",60.22,"State Highway","Straight and Level","Concrete","Dry","Daylight","Clear","Grass Median","Construction Zone",1500,"Foot","South","CROSSWICKS HAMILTON SQ RD","NULL","","NULL",55,35,40.18953,-74.65169,"No","","322",449746.332136,493990.803158,NA,"DVRPC",0,"Pain",8145826
7423361,"2008110308-46107","08-46107",2008,"MERCER","Hamilton Twp (Mercer Co)","10/22/2008 0:00","Wednesday","October","12/31/1899 10:41","1","HAMILTON TOWNSHIP","",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"LAFAYETTE AVE","NULL",NA,"","11031992",0.2,"Municipal","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","BUCHANAN AVE","NULL","","NULL",25,25,40.19691,-74.72828,"No","","381",428358.018221,496725.202949,NA,"DVRPC",0,"Pain",8251893
7421732,"2008110308-10625","08-10625",2008,"MERCER","Hamilton Twp (Mercer Co)","3/11/2008 0:00","Tuesday","March","12/31/1899 20:33","1","HAMILTON TOWNSHIP","",0,0,1,0,0,"Injury","Not At Intersection","No","No","Pedalcyclist",1,"ROUTE 533","NULL",533,"","533",4.39,"County","Straight and Level","Blacktop","Dry","Dark (Street LIghts On/ spot)","Clear","None","None",10,"Foot","South","FLOCK RD","NULL","","NULL",40,35,40.24884,-74.68516,"No","NONE","381",440442.28,515613,NA,"DVRPC",0,"Moderate Injury",8051315
7423521,"2008110308-48816","08-48816",2008,"MERCER","Hamilton Twp (Mercer Co)","11/8/2008 0:00","Saturday","November","12/31/1899 15:21","1","HAMILTON TWP PD (MERCER)","",0,0,2,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"ROUTE 524","East",524,"","524",1.4,"County","Straight and Grade","Blacktop","Wet","Daylight","Clear","Curbed Median","None",NA,"At","NULL","SUNNY BRAE BLVD","NULL","","NULL",35,25,40.18473,-74.67949,"No","","322",441978.62,492256.45,NA,"DVRPC",0,"Pain",9008904
7421764,"2008110308-11649","08-11649",2008,"MERCER","Hamilton Twp (Mercer Co)","3/18/2008 0:00","Tuesday","March","12/31/1899 20:49","1","HAMILTON","",0,0,1,0,0,"Injury","Not At Intersection","No","No","Pedalcyclist",1,"MERCER COUNTY 620","NULL",620,"","11000620",0.18,"County","Straight and Grade","Blacktop","Dry","Dark (Street Lights Off)","Overcast","None","None",50,"Foot","East","COPPERFIELD DR","NULL","","NULL",35,25,40.1896,-74.69276,"No","","389",438274.364266,494036.804317,NA,"DVRPC",0,"Moderate Injury",8047449
7423505,"2008110308-48581","08-48581",2008,"MERCER","Hamilton Twp (Mercer Co)","11/7/2008 0:00","Friday","November","12/31/1899 8:27","1","HAMILTON TOWNSHIP","",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"MERCER COUNTY 652","NULL",652,"","11000652",0.13,"Municipal","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","CR 535","NULL","","NULL",35,25,40.23583,-74.6903,"No","","381",438997.14,510877.8,NA,"DVRPC",0,"Pain",8263312
7425060,"20081106HT2008-009393","HT2008-009393",2008,"MERCER","Hopewell Twp (Mercer Co)","4/20/2008 0:00","Sunday","April","12/31/1899 15:43","1","HOPEWELL","53 ZONE",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"ROUTE 579","South",579,"","579",6.51,"County","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","West","CHURCH RD","NULL","","NULL",45,35,40.3189,-74.85271,"No","","29",393777.832639,541276.553917,NA,"DVRPC",0,"Moderate Injury",8083786
7425336,"20081106HT2008-023273","HT2008-023273",2008,"MERCER","Hopewell Twp (Mercer Co)","10/13/2008 0:00","Monday","October","12/31/1899 15:24","1","HOPEWELL","51 NORTH",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"MERCER COUNTY 624","East",624,"","11000624",1.98,"County","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","OLD MILL ROAD","NULL","","NULL",45,30,40.3469,-74.76348,"No","","35",418688.21,551390.03,NA,"DVRPC",0,"Pain",8223886
7425859,"2008110708-20334-AC","08-20334-AC",2008,"MERCER","Lawrence Twp (Mercer Co)","5/15/2008 0:00","Thursday","May","12/31/1899 8:17","1","LAWRENCE TOWNSHIP","",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"ROUTE 569","West",569,"","569",4.12,"County","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","CR 604","NULL","","NULL",45,45,40.33813,-74.72168,"No","","146",430331.57,548162.22,NA,"DVRPC",0,"Moderate Injury",8156086
7425732,"2008110708-013743","08-013743",2008,"MERCER","Lawrence Twp (Mercer Co)","3/25/2008 0:00","Tuesday","March","12/31/1899 13:59","1","LAWRENCE TWP.","",0,0,1,0,0,"Injury","Not At Intersection","No","No","Pedalcyclist",1,"ROUTE 583","North",583,"","583",1.1,"Municipal","Straight and Level","Blacktop","Dry","Daylight","Clear","Painted Median","None",50,"Foot","North","LAWRENCE ROAD","NULL","","NULL",25,35,40.25026,-74.74201,"No","","206",424577.375795,516168.438383,NA,"DVRPC",0,"Pain",8093491
7426179,"2008110708-38178-AC","08-38178-AC",2008,"MERCER","Lawrence Twp (Mercer Co)","9/17/2008 0:00","Wednesday","September","12/31/1899 11:43","1","LAWRENCE TOWNSHIP","",0,0,1,0,0,"Injury","Not At Intersection","No","No","Pedalcyclist",1,"US 1","NULL",1,"","1",8.03,"State Highway","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"NULL","NULL","","NULL","","NULL",25,NA,40.2973,-74.67923,"No","","117",442134.743175,533261.825976,NA,"DVRPC",0,"Pain",8206828
7426804,"20081108082794","82794",2008,"MERCER","Pennington Borough","10/23/2008 0:00","Thursday","October","12/31/1899 7:38","1","PENNINGTON","",0,0,1,0,0,"Injury","Not At Intersection","No","No","Pedalcyclist",1,"MERCER COUNTY 623","West",623,"","11000623",2.86,"County","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",50,"Foot","West","RT 31","NULL","","NULL",25,NA,40.33192,-74.79854,"No","","709",408899.77,545963.73,NA,"DVRPC",0,"Pain",8238943
7426882,"2008110908-18102","08-18102",2008,"MERCER","Princeton Borough","10/16/2008 0:00","Thursday","October","12/31/1899 15:03","1","PRINCETON BOROUGH","",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"US 206","NULL",206,"","206",54.38,"State Highway","Straight and Grade","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","WESTCOTT ROAD","NULL","","NULL",30,25,40.35378,-74.66829,"No","","104",445224.013976,553828.266182,NA,"DVRPC",0,"Moderate Injury",8238033
7427675,"2008111008-7275","Aug-75",2008,"MERCER","Princeton Township","4/30/2008 0:00","Wednesday","April","12/31/1899 17:29","1","PRINCETON TOWNSHIP","",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"NJ 27","NULL",27,"","27",1.43,"State Highway","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","RIVERSIDE DRIVE","NULL","","NULL",35,25,40.35652,-74.63949,"No","","196",453252.734946,554815.251236,NA,"DVRPC",0,"Pain",8080351
